id,child_id,start,end,type,method,amount,notes,tags
1010,1,23/10/2023 20:08,23/10/2023 20:48,breast milk,right breast,,,
1009,1,23/10/2023 19:19,23/10/2023 19:33,breast milk,left breast,,,
1008,1,23/10/2023 18:25,23/10/2023 18:28,breast milk,left breast,,,
1007,1,23/10/2023 18:00,23/10/2023 18:06,breast milk,right breast,,,
1006,1,23/10/2023 15:48,23/10/2023 15:51,breast milk,left breast,,,
1005,1,23/10/2023 14:26,23/10/2023 14:32,breast milk,right breast,,,
1004,1,23/10/2023 12:59,23/10/2023 13:14,breast milk,right breast,,,
1003,1,23/10/2023 12:11,23/10/2023 12:21,breast milk,left breast,,,
1002,1,23/10/2023 09:49,23/10/2023 10:02,breast milk,right breast,,,
1001,1,23/10/2023 08:03,23/10/2023 08:06,breast milk,left breast,,,
1000,1,23/10/2023 06:26,23/10/2023 06:33,breast milk,right breast,,,
999,1,23/10/2023 02:29,23/10/2023 02:36,breast milk,left breast,,,
998,1,22/10/2023 22:16,22/10/2023 22:20,breast milk,right breast,,,
997,1,22/10/2023 18:28,22/10/2023 18:50,breast milk,right breast,,,
995,1,22/10/2023 17:57,22/10/2023 18:07,breast milk,left breast,,,
994,1,22/10/2023 16:32,22/10/2023 16:40,breast milk,right breast,,,
993,1,22/10/2023 14:45,22/10/2023 14:51,breast milk,left breast,,,
992,1,22/10/2023 14:21,22/10/2023 14:29,breast milk,right breast,,,
991,1,22/10/2023 11:45,22/10/2023 12:06,breast milk,left breast,,,
990,1,22/10/2023 11:23,22/10/2023 11:33,breast milk,left breast,,,
989,1,22/10/2023 10:45,22/10/2023 10:52,breast milk,right breast,,,
988,1,22/10/2023 09:46,22/10/2023 09:53,breast milk,left breast,,,
987,1,22/10/2023 08:33,22/10/2023 08:43,breast milk,right breast,,,
986,1,22/10/2023 06:16,22/10/2023 06:22,breast milk,left breast,,,
985,1,22/10/2023 04:46,22/10/2023 04:50,breast milk,right breast,,,
984,1,22/10/2023 01:22,22/10/2023 01:25,breast milk,right breast,,,
983,1,21/10/2023 21:02,21/10/2023 21:10,breast milk,left breast,,,
982,1,21/10/2023 19:53,21/10/2023 20:01,breast milk,right breast,,,
981,1,21/10/2023 19:10,21/10/2023 19:16,breast milk,left breast,,,
980,1,21/10/2023 18:15,21/10/2023 18:21,breast milk,left breast,,,
979,1,21/10/2023 18:07,21/10/2023 18:15,breast milk,right breast,,,
978,1,21/10/2023 15:24,21/10/2023 15:30,breast milk,left breast,,,
977,1,21/10/2023 14:02,21/10/2023 14:12,breast milk,left breast,,,
976,1,21/10/2023 13:30,21/10/2023 13:40,breast milk,right breast,,,
975,1,21/10/2023 11:31,21/10/2023 11:38,breast milk,right breast,,,
974,1,21/10/2023 10:56,21/10/2023 11:07,breast milk,left breast,,,
973,1,21/10/2023 08:27,21/10/2023 08:33,breast milk,left breast,,,
972,1,21/10/2023 07:54,21/10/2023 08:02,breast milk,right breast,,,
971,1,21/10/2023 03:30,21/10/2023 03:42,breast milk,right breast,,,
970,1,20/10/2023 21:42,20/10/2023 21:54,breast milk,right breast,,,
969,1,20/10/2023 20:48,20/10/2023 21:17,breast milk,left breast,,,
968,1,20/10/2023 18:51,20/10/2023 19:11,breast milk,right breast,,,
967,1,20/10/2023 17:37,20/10/2023 17:50,breast milk,left breast,,,
966,1,20/10/2023 17:06,20/10/2023 17:13,breast milk,right breast,,,
965,1,20/10/2023 16:42,20/10/2023 16:52,breast milk,left breast,,,
964,1,20/10/2023 14:45,20/10/2023 14:45,breast milk,right breast,,,
963,1,20/10/2023 12:53,20/10/2023 13:13,breast milk,right breast,,,
962,1,20/10/2023 11:31,20/10/2023 12:02,breast milk,left breast,,,
961,1,20/10/2023 09:06,20/10/2023 09:15,breast milk,left breast,,,
960,1,20/10/2023 08:44,20/10/2023 08:53,breast milk,right breast,,,
959,1,20/10/2023 05:47,20/10/2023 05:53,breast milk,left breast,,,
958,1,19/10/2023 22:48,19/10/2023 23:03,breast milk,left breast,,,
957,1,19/10/2023 22:14,19/10/2023 22:37,breast milk,right breast,,,
956,1,19/10/2023 20:11,19/10/2023 20:19,breast milk,right breast,,,
955,1,19/10/2023 19:25,19/10/2023 19:59,breast milk,left breast,,,
954,1,19/10/2023 18:25,19/10/2023 18:34,breast milk,right breast,,,
953,1,19/10/2023 16:53,19/10/2023 17:05,breast milk,right breast,,,
952,1,19/10/2023 16:37,19/10/2023 16:43,breast milk,left breast,,,
951,1,19/10/2023 15:13,19/10/2023 15:18,breast milk,left breast,,,
950,1,19/10/2023 14:48,19/10/2023 14:53,breast milk,left breast,,,
949,1,19/10/2023 13:22,19/10/2023 13:28,breast milk,left breast,,,
948,1,19/10/2023 12:40,19/10/2023 12:48,breast milk,right breast,,,
947,1,19/10/2023 09:44,19/10/2023 09:52,breast milk,left breast,,,
946,1,19/10/2023 08:40,19/10/2023 08:46,breast milk,left breast,,,
945,1,19/10/2023 07:58,19/10/2023 08:11,breast milk,right breast,,,
944,1,19/10/2023 05:39,19/10/2023 05:46,breast milk,left breast,,,
943,1,19/10/2023 03:56,19/10/2023 04:03,breast milk,right breast,,,
942,1,18/10/2023 20:44,18/10/2023 20:52,breast milk,right breast,,,
941,1,18/10/2023 19:50,18/10/2023 20:30,breast milk,left breast,,,
940,1,18/10/2023 19:10,18/10/2023 19:14,breast milk,left breast,,,
939,1,18/10/2023 18:54,18/10/2023 19:01,breast milk,right breast,,,
938,1,18/10/2023 15:48,18/10/2023 16:01,breast milk,left breast,,,
937,1,18/10/2023 15:08,18/10/2023 15:16,breast milk,right breast,,,
936,1,18/10/2023 14:34,18/10/2023 14:43,breast milk,left breast,,,
935,1,18/10/2023 13:15,18/10/2023 13:27,breast milk,right breast,,,
934,1,18/10/2023 12:29,18/10/2023 12:36,breast milk,left breast,,,
933,1,18/10/2023 11:51,18/10/2023 12:03,breast milk,right breast,,,
932,1,18/10/2023 10:20,18/10/2023 10:37,breast milk,left breast,,,
931,1,18/10/2023 09:21,18/10/2023 09:26,breast milk,left breast,,,
930,1,18/10/2023 08:50,18/10/2023 08:59,breast milk,right breast,,,
929,1,18/10/2023 06:51,18/10/2023 06:56,breast milk,right breast,,,
928,1,18/10/2023 03:35,18/10/2023 03:40,breast milk,left breast,,,
927,1,17/10/2023 21:28,17/10/2023 21:37,breast milk,right breast,,,
926,1,17/10/2023 20:19,17/10/2023 20:43,breast milk,left breast,,,
925,1,17/10/2023 19:07,17/10/2023 19:28,breast milk,right breast,,,
924,1,17/10/2023 18:46,17/10/2023 18:53,breast milk,parent fed,60,,
923,1,17/10/2023 16:39,17/10/2023 16:54,breast milk,right breast,,,
922,1,17/10/2023 16:16,17/10/2023 16:36,breast milk,left breast,,,
921,1,17/10/2023 13:40,17/10/2023 13:51,breast milk,right breast,,,
920,1,17/10/2023 13:04,17/10/2023 13:19,breast milk,left breast,,,
918,1,17/10/2023 12:37,17/10/2023 12:44,breast milk,right breast,,,
919,1,17/10/2023 11:25,17/10/2023 11:30,breast milk,right breast,,,
917,1,17/10/2023 10:25,17/10/2023 10:50,breast milk,left breast,,,
916,1,17/10/2023 08:52,17/10/2023 09:00,breast milk,left breast,,,
915,1,17/10/2023 07:44,17/10/2023 07:53,breast milk,right breast,,,
914,1,17/10/2023 04:10,17/10/2023 04:12,breast milk,right breast,,,
913,1,17/10/2023 03:46,17/10/2023 03:52,breast milk,left breast,,,
912,1,16/10/2023 21:11,16/10/2023 21:29,breast milk,right breast,,,
911,1,16/10/2023 20:26,16/10/2023 20:38,breast milk,left breast,,,
910,1,16/10/2023 19:57,16/10/2023 20:17,breast milk,right breast,,,
909,1,16/10/2023 18:43,16/10/2023 18:59,breast milk,right breast,,,
908,1,16/10/2023 18:14,16/10/2023 18:23,breast milk,left breast,,,
907,1,16/10/2023 15:04,16/10/2023 15:12,breast milk,left breast,,,
906,1,16/10/2023 14:45,16/10/2023 14:51,breast milk,right breast,,,
905,1,16/10/2023 14:19,16/10/2023 14:21,breast milk,right breast,,,
904,1,16/10/2023 13:49,16/10/2023 13:53,breast milk,left breast,,,
903,1,16/10/2023 12:59,16/10/2023 13:09,breast milk,right breast,,,
902,1,16/10/2023 11:40,16/10/2023 11:42,breast milk,right breast,,,
901,1,16/10/2023 10:09,16/10/2023 10:26,breast milk,right breast,,,
900,1,16/10/2023 09:48,16/10/2023 09:53,breast milk,left breast,,,
899,1,16/10/2023 06:51,16/10/2023 07:27,breast milk,right breast,,,
898,1,16/10/2023 06:30,16/10/2023 06:33,breast milk,right breast,,,
897,1,16/10/2023 06:09,16/10/2023 06:14,breast milk,left breast,,,
896,1,15/10/2023 23:00,15/10/2023 23:02,breast milk,right breast,,,
895,1,15/10/2023 22:38,15/10/2023 22:48,breast milk,left breast,,,
894,1,15/10/2023 20:24,15/10/2023 20:42,breast milk,left breast,,,
893,1,15/10/2023 19:47,15/10/2023 19:59,breast milk,right breast,,,
892,1,15/10/2023 18:10,15/10/2023 18:16,breast milk,right breast,,,
891,1,15/10/2023 17:25,15/10/2023 17:44,breast milk,left breast,,,
890,1,15/10/2023 14:29,15/10/2023 14:48,breast milk,left breast,,,
889,1,15/10/2023 13:44,15/10/2023 13:53,breast milk,right breast,,,
888,1,15/10/2023 11:59,15/10/2023 12:15,breast milk,right breast,,,
887,1,15/10/2023 11:04,15/10/2023 11:38,breast milk,left breast,,,
886,1,15/10/2023 09:12,15/10/2023 09:24,breast milk,left breast,,,
885,1,15/10/2023 08:26,15/10/2023 08:35,breast milk,right breast,,,
884,1,15/10/2023 06:11,15/10/2023 06:20,breast milk,right breast,,,
883,1,15/10/2023 05:53,15/10/2023 06:00,breast milk,left breast,,,
882,1,15/10/2023 02:38,15/10/2023 02:42,breast milk,left breast,,,
881,1,15/10/2023 02:27,15/10/2023 02:33,breast milk,right breast,,,
880,1,14/10/2023 21:01,14/10/2023 21:11,breast milk,right breast,,,
879,1,14/10/2023 20:11,14/10/2023 20:43,breast milk,left breast,,,
878,1,14/10/2023 18:11,14/10/2023 19:16,breast milk,left breast,,,
877,1,14/10/2023 17:09,14/10/2023 17:19,breast milk,right breast,,,
876,1,14/10/2023 15:29,14/10/2023 16:02,breast milk,left breast,,,
875,1,14/10/2023 15:09,14/10/2023 15:21,breast milk,parent fed,50,,
874,1,14/10/2023 12:52,14/10/2023 13:01,breast milk,right breast,,,
873,1,14/10/2023 12:44,14/10/2023 12:48,breast milk,left breast,,,
872,1,14/10/2023 10:13,14/10/2023 10:21,breast milk,left breast,,,
871,1,14/10/2023 09:44,14/10/2023 09:55,breast milk,right breast,,,
870,1,14/10/2023 07:50,14/10/2023 08:05,breast milk,right breast,,,
869,1,14/10/2023 07:30,14/10/2023 07:36,breast milk,left breast,,,
868,1,14/10/2023 04:17,14/10/2023 04:21,breast milk,right breast,,,
867,1,14/10/2023 03:57,14/10/2023 04:03,breast milk,left breast,,,
866,1,14/10/2023 03:42,14/10/2023 03:47,breast milk,right breast,,,
865,1,13/10/2023 21:19,13/10/2023 21:39,breast milk,left breast,,,
864,1,13/10/2023 20:34,13/10/2023 20:56,breast milk,left breast,,,
863,1,13/10/2023 20:12,13/10/2023 20:18,breast milk,right breast,,,
862,1,13/10/2023 19:39,13/10/2023 19:48,breast milk,left breast,,,
861,1,13/10/2023 18:33,13/10/2023 18:48,breast milk,left breast,,,
860,1,13/10/2023 17:51,13/10/2023 18:01,breast milk,right breast,,,
859,1,13/10/2023 15:00,13/10/2023 15:29,breast milk,right breast,,,
858,1,13/10/2023 14:07,13/10/2023 14:43,breast milk,left breast,,,
857,1,13/10/2023 12:05,13/10/2023 12:46,breast milk,left breast,,,
856,1,13/10/2023 11:41,13/10/2023 12:05,breast milk,right breast,,,
855,1,13/10/2023 09:06,13/10/2023 09:25,breast milk,right breast,,,
854,1,13/10/2023 08:07,13/10/2023 08:20,breast milk,left breast,,,
853,1,13/10/2023 06:48,13/10/2023 06:54,breast milk,left breast,,,
852,1,13/10/2023 06:37,13/10/2023 06:42,breast milk,right breast,,,
851,1,13/10/2023 02:43,13/10/2023 03:02,breast milk,right breast,,,
850,1,13/10/2023 02:38,13/10/2023 02:43,breast milk,left breast,,,
849,1,12/10/2023 20:52,12/10/2023 21:48,breast milk,right breast,,,
848,1,12/10/2023 19:51,12/10/2023 20:26,breast milk,left breast,,,
847,1,12/10/2023 18:55,12/10/2023 19:14,breast milk,right breast,,,
846,1,12/10/2023 17:23,12/10/2023 17:43,breast milk,right breast,,,
845,1,12/10/2023 16:50,12/10/2023 17:05,breast milk,left breast,,,
844,1,12/10/2023 13:03,12/10/2023 13:13,breast milk,left breast,,,
843,1,12/10/2023 12:28,12/10/2023 12:40,breast milk,right breast,,,
842,1,12/10/2023 10:51,12/10/2023 10:56,breast milk,right breast,,,
841,1,12/10/2023 10:29,12/10/2023 10:39,breast milk,left breast,,,
840,1,12/10/2023 09:09,12/10/2023 09:20,breast milk,right breast,,,
839,1,12/10/2023 05:42,12/10/2023 05:51,breast milk,right breast,,,
838,1,12/10/2023 05:24,12/10/2023 05:34,breast milk,left breast,,,
837,1,11/10/2023 23:53,12/10/2023 00:09,breast milk,left breast,,,
836,1,11/10/2023 23:20,11/10/2023 23:29,breast milk,right breast,,,
835,1,11/10/2023 21:26,11/10/2023 21:30,breast milk,right breast,,,
834,1,11/10/2023 20:48,11/10/2023 21:05,breast milk,left breast,,,
833,1,11/10/2023 19:16,11/10/2023 19:31,breast milk,left breast,,,
832,1,11/10/2023 18:48,11/10/2023 19:02,breast milk,right breast,,,
831,1,11/10/2023 15:46,11/10/2023 15:51,breast milk,left breast,,,
830,1,11/10/2023 15:11,11/10/2023 15:21,breast milk,right breast,,,
829,1,11/10/2023 12:45,11/10/2023 12:54,breast milk,right breast,,,
828,1,11/10/2023 12:06,11/10/2023 12:31,breast milk,left breast,,,
827,1,11/10/2023 09:01,11/10/2023 09:11,breast milk,left breast,,,
826,1,11/10/2023 08:33,11/10/2023 08:56,breast milk,right breast,,,
825,1,11/10/2023 07:13,11/10/2023 07:21,breast milk,right breast,,,
824,1,11/10/2023 06:56,11/10/2023 07:05,breast milk,left breast,,,
823,1,11/10/2023 03:38,11/10/2023 03:44,breast milk,left breast,,,
822,1,11/10/2023 03:25,11/10/2023 03:29,breast milk,left breast,,,
821,1,11/10/2023 03:11,11/10/2023 03:18,breast milk,right breast,,,
820,1,10/10/2023 20:27,10/10/2023 20:34,breast milk,right breast,,,
819,1,10/10/2023 20:05,10/10/2023 20:14,breast milk,left breast,,,
818,1,10/10/2023 19:02,10/10/2023 19:24,breast milk,right breast,,,
817,1,10/10/2023 17:37,10/10/2023 17:43,breast milk,right breast,,,
816,1,10/10/2023 16:16,10/10/2023 16:43,breast milk,left breast,,,
815,1,10/10/2023 15:40,10/10/2023 15:52,breast milk,right breast,,,
814,1,10/10/2023 13:47,10/10/2023 14:15,breast milk,left breast,,,
813,1,10/10/2023 12:47,10/10/2023 12:55,breast milk,left breast,,,
812,1,10/10/2023 12:18,10/10/2023 12:29,breast milk,right breast,,,
811,1,10/10/2023 09:13,10/10/2023 09:24,breast milk,right breast,,,
810,1,10/10/2023 08:36,10/10/2023 08:51,breast milk,left breast,,,
809,1,10/10/2023 07:27,10/10/2023 07:34,breast milk,right breast,,,
808,1,10/10/2023 05:15,10/10/2023 05:23,breast milk,right breast,,,
807,1,10/10/2023 05:01,10/10/2023 05:10,breast milk,left breast,,,
806,1,10/10/2023 01:58,10/10/2023 02:03,breast milk,left breast,,,
805,1,10/10/2023 01:40,10/10/2023 01:49,breast milk,right breast,,,
804,1,09/10/2023 20:11,09/10/2023 20:18,breast milk,right breast,,,
803,1,09/10/2023 18:58,09/10/2023 19:33,breast milk,left breast,,,
802,1,09/10/2023 16:17,09/10/2023 16:50,breast milk,left breast,,,
801,1,09/10/2023 15:34,09/10/2023 15:57,breast milk,right breast,,,
800,1,09/10/2023 13:43,09/10/2023 13:59,breast milk,right breast,,,
799,1,09/10/2023 13:20,09/10/2023 13:30,breast milk,left breast,,,
798,1,09/10/2023 10:51,09/10/2023 11:21,breast milk,left breast,,,
797,1,09/10/2023 10:29,09/10/2023 10:40,breast milk,right breast,,,
796,1,09/10/2023 08:15,09/10/2023 08:32,breast milk,right breast,,,
795,1,09/10/2023 07:48,09/10/2023 08:01,breast milk,left breast,,,
794,1,09/10/2023 05:28,09/10/2023 05:30,breast milk,right breast,,,
793,1,09/10/2023 05:04,09/10/2023 05:13,breast milk,left breast,,,
792,1,09/10/2023 04:46,09/10/2023 04:56,breast milk,right breast,,,
791,1,08/10/2023 21:00,08/10/2023 21:25,breast milk,left breast,,,
790,1,08/10/2023 20:17,08/10/2023 20:41,breast milk,right breast,,,
789,1,08/10/2023 19:06,08/10/2023 19:15,breast milk,right breast,,,
788,1,08/10/2023 18:28,08/10/2023 18:48,breast milk,left breast,,,
787,1,08/10/2023 15:45,08/10/2023 15:58,breast milk,left breast,,,
786,1,08/10/2023 15:05,08/10/2023 15:43,breast milk,right breast,,,
785,1,08/10/2023 13:13,08/10/2023 13:30,breast milk,right breast,,,
784,1,08/10/2023 12:27,08/10/2023 13:02,breast milk,left breast,,,
783,1,08/10/2023 10:54,08/10/2023 11:32,breast milk,left breast,,,
782,1,08/10/2023 09:57,08/10/2023 10:15,breast milk,right breast,,,
781,1,08/10/2023 09:00,08/10/2023 09:05,breast milk,right breast,,,
780,1,08/10/2023 08:47,08/10/2023 08:59,breast milk,left breast,,,
779,1,08/10/2023 07:00,08/10/2023 07:07,breast milk,left breast,,,
778,1,08/10/2023 06:40,08/10/2023 06:49,breast milk,right breast,,,
777,1,08/10/2023 02:55,08/10/2023 03:12,breast milk,left breast,,,
776,1,08/10/2023 02:39,08/10/2023 02:46,breast milk,right breast,,,
775,1,07/10/2023 20:49,07/10/2023 21:25,breast milk,left breast,,,
774,1,07/10/2023 19:47,07/10/2023 20:49,breast milk,right breast,,,
772,1,07/10/2023 17:33,07/10/2023 18:03,breast milk,left breast,,,
771,1,07/10/2023 17:05,07/10/2023 17:25,breast milk,right breast,,,
770,1,07/10/2023 14:42,07/10/2023 14:55,breast milk,right breast,,,
769,1,07/10/2023 13:38,07/10/2023 14:20,breast milk,left breast,,,
768,1,07/10/2023 11:00,07/10/2023 11:05,breast milk,left breast,,,
767,1,07/10/2023 10:19,07/10/2023 10:44,breast milk,right breast,,,
766,1,07/10/2023 09:09,07/10/2023 09:29,breast milk,left breast,,,
765,1,07/10/2023 07:02,07/10/2023 07:09,breast milk,left breast,,,
764,1,07/10/2023 02:35,07/10/2023 02:43,breast milk,right breast,,,
763,1,07/10/2023 02:18,07/10/2023 02:27,breast milk,left breast,,,
762,1,06/10/2023 21:03,06/10/2023 21:41,breast milk,right breast,,,
761,1,06/10/2023 19:56,06/10/2023 20:07,breast milk,right breast,,,
760,1,06/10/2023 19:22,06/10/2023 19:46,breast milk,left breast,,,
759,1,06/10/2023 16:11,06/10/2023 16:21,breast milk,left breast,,,
758,1,06/10/2023 15:30,06/10/2023 16:00,breast milk,right breast,,,
757,1,06/10/2023 13:50,06/10/2023 14:06,breast milk,right breast,,,
756,1,06/10/2023 13:32,06/10/2023 13:41,breast milk,left breast,,,
755,1,06/10/2023 10:36,06/10/2023 11:00,breast milk,right breast,,,
754,1,06/10/2023 08:36,06/10/2023 08:46,breast milk,left breast,,,
753,1,06/10/2023 08:14,06/10/2023 08:25,breast milk,right breast,,,
752,1,06/10/2023 06:29,06/10/2023 06:45,breast milk,left breast,,,
751,1,06/10/2023 03:10,06/10/2023 03:16,breast milk,left breast,,,
750,1,06/10/2023 02:48,06/10/2023 02:57,breast milk,right breast,,,
749,1,05/10/2023 21:16,05/10/2023 21:29,breast milk,right breast,,,
748,1,05/10/2023 19:41,05/10/2023 20:01,breast milk,left breast,,,
747,1,05/10/2023 19:28,05/10/2023 19:36,breast milk,parent fed,50,,
746,1,05/10/2023 18:56,05/10/2023 19:04,breast milk,parent fed,20,,
745,1,05/10/2023 17:09,05/10/2023 17:33,breast milk,right breast,,,
744,1,05/10/2023 15:44,05/10/2023 15:49,breast milk,left breast,,,
743,1,05/10/2023 14:44,05/10/2023 14:52,breast milk,left breast,,,
742,1,05/10/2023 13:46,05/10/2023 14:16,breast milk,right breast,,,
741,1,05/10/2023 13:01,05/10/2023 13:37,breast milk,left breast,,,
740,1,05/10/2023 11:45,05/10/2023 12:05,breast milk,left breast,,,
739,1,05/10/2023 11:07,05/10/2023 11:12,breast milk,right breast,,,
738,1,05/10/2023 09:55,05/10/2023 10:00,breast milk,right breast,,,
737,1,05/10/2023 09:24,05/10/2023 09:30,breast milk,left breast,,,
735,1,05/10/2023 07:49,05/10/2023 07:57,breast milk,left breast,,,
734,1,05/10/2023 07:19,05/10/2023 07:28,breast milk,right breast,,,
733,1,05/10/2023 05:29,05/10/2023 05:37,breast milk,left breast,,,
732,1,05/10/2023 05:10,05/10/2023 05:18,breast milk,right breast,,,
731,1,05/10/2023 01:39,05/10/2023 01:48,breast milk,right breast,,,
730,1,05/10/2023 01:19,05/10/2023 01:31,breast milk,left breast,,,
729,1,04/10/2023 20:38,04/10/2023 21:01,breast milk,right breast,,,
728,1,04/10/2023 19:50,04/10/2023 20:27,breast milk,left breast,,,
727,1,04/10/2023 18:01,04/10/2023 18:21,breast milk,left breast,,,
726,1,04/10/2023 17:16,04/10/2023 17:42,breast milk,right breast,,,
725,1,04/10/2023 15:06,04/10/2023 15:27,breast milk,right breast,,,
724,1,04/10/2023 14:30,04/10/2023 14:38,breast milk,left breast,,,
723,1,04/10/2023 12:32,04/10/2023 12:41,breast milk,left breast,,,
722,1,04/10/2023 11:54,04/10/2023 12:04,breast milk,right breast,,,
721,1,04/10/2023 10:35,04/10/2023 11:10,breast milk,left breast,,,
720,1,04/10/2023 09:25,04/10/2023 09:43,breast milk,right breast,,,
719,1,04/10/2023 08:20,04/10/2023 08:27,breast milk,right breast,,,
718,1,04/10/2023 07:33,04/10/2023 07:43,breast milk,left breast,,,
717,1,04/10/2023 06:08,04/10/2023 06:16,breast milk,right breast,,,
716,1,04/10/2023 02:50,04/10/2023 02:57,breast milk,right breast,,,
715,1,04/10/2023 02:27,04/10/2023 02:38,breast milk,left breast,,,
714,1,03/10/2023 20:11,03/10/2023 20:34,breast milk,right breast,,,
713,1,03/10/2023 19:35,03/10/2023 20:03,breast milk,left breast,,,
712,1,03/10/2023 18:09,03/10/2023 18:29,breast milk,left breast,,,
711,1,03/10/2023 17:33,03/10/2023 17:43,breast milk,right breast,,,
710,1,03/10/2023 15:03,03/10/2023 15:32,breast milk,right breast,,,
709,1,03/10/2023 12:27,03/10/2023 12:41,breast milk,left breast,,,
708,1,03/10/2023 11:21,03/10/2023 11:27,breast milk,right breast,,,
707,1,03/10/2023 10:19,03/10/2023 10:41,breast milk,right breast,,,
706,1,03/10/2023 09:32,03/10/2023 09:49,breast milk,left breast,,,
705,1,03/10/2023 07:18,03/10/2023 07:26,breast milk,left breast,,,
704,1,03/10/2023 06:57,03/10/2023 07:07,breast milk,right breast,,,
703,1,03/10/2023 03:55,03/10/2023 04:08,breast milk,left breast,,,
702,1,03/10/2023 00:54,03/10/2023 01:06,breast milk,left breast,,,
701,1,03/10/2023 00:31,03/10/2023 00:45,breast milk,right breast,,,
700,1,02/10/2023 20:56,02/10/2023 21:27,breast milk,right breast,,,
699,1,02/10/2023 20:06,02/10/2023 20:32,breast milk,left breast,,,
698,1,02/10/2023 19:41,02/10/2023 20:04,breast milk,left breast,,,
697,1,02/10/2023 18:57,02/10/2023 19:27,breast milk,right breast,,,
696,1,02/10/2023 18:08,02/10/2023 18:57,breast milk,left breast,,,
695,1,02/10/2023 16:36,02/10/2023 16:55,breast milk,right breast,,,
694,1,02/10/2023 15:29,02/10/2023 15:33,breast milk,right breast,,,
693,1,02/10/2023 14:03,02/10/2023 14:26,breast milk,left breast,,,
692,1,02/10/2023 13:37,02/10/2023 13:48,breast milk,right breast,,,
691,1,02/10/2023 09:42,02/10/2023 10:04,breast milk,right breast,,,
690,1,02/10/2023 08:55,02/10/2023 09:09,breast milk,left breast,,,
689,1,02/10/2023 06:00,02/10/2023 06:08,breast milk,left breast,,,
688,1,02/10/2023 05:26,02/10/2023 05:41,breast milk,right breast,,,
687,1,02/10/2023 03:03,02/10/2023 03:12,breast milk,right breast,,,
686,1,02/10/2023 02:48,02/10/2023 02:57,breast milk,left breast,,,
685,1,01/10/2023 21:07,01/10/2023 21:34,breast milk,left breast,,,
684,1,01/10/2023 20:44,01/10/2023 20:53,breast milk,right breast,,,
683,1,01/10/2023 18:12,01/10/2023 18:43,breast milk,right breast,,,
682,1,01/10/2023 17:27,01/10/2023 18:06,breast milk,left breast,,,
681,1,01/10/2023 14:30,01/10/2023 14:52,breast milk,left breast,,,
680,1,01/10/2023 13:59,01/10/2023 14:17,breast milk,right breast,,,
679,1,01/10/2023 11:24,01/10/2023 11:45,breast milk,right breast,,,
678,1,01/10/2023 10:37,01/10/2023 10:54,breast milk,left breast,,,
677,1,01/10/2023 08:33,01/10/2023 08:40,breast milk,left breast,,,
676,1,01/10/2023 07:11,01/10/2023 07:25,breast milk,right breast,,,
675,1,01/10/2023 02:05,01/10/2023 02:16,breast milk,right breast,,,
674,1,01/10/2023 01:38,01/10/2023 01:55,breast milk,left breast,,,
673,1,30/09/2023 21:40,30/09/2023 22:06,breast milk,left breast,,,
672,1,30/09/2023 20:37,30/09/2023 21:09,breast milk,right breast,,,
671,1,30/09/2023 19:43,30/09/2023 20:00,breast milk,left breast,,,
670,1,30/09/2023 18:48,30/09/2023 19:05,breast milk,right breast,,,
669,1,30/09/2023 16:54,30/09/2023 17:13,breast milk,right breast,,,
668,1,30/09/2023 16:16,30/09/2023 16:34,breast milk,left breast,,,
667,1,30/09/2023 12:06,30/09/2023 12:58,breast milk,left breast,,,
666,1,30/09/2023 11:17,30/09/2023 11:34,breast milk,right breast,,,
665,1,30/09/2023 09:19,30/09/2023 09:39,breast milk,left breast,,,
664,1,30/09/2023 08:19,30/09/2023 08:45,breast milk,right breast,,,
663,1,30/09/2023 07:20,30/09/2023 07:35,breast milk,left breast,,,
662,1,30/09/2023 05:48,30/09/2023 06:02,breast milk,right breast,,,
661,1,30/09/2023 02:33,30/09/2023 02:44,breast milk,right breast,,,
660,1,30/09/2023 02:05,30/09/2023 02:23,breast milk,left breast,,,
659,1,29/09/2023 20:30,29/09/2023 20:55,breast milk,left breast,,,
658,1,29/09/2023 20:16,29/09/2023 20:27,breast milk,right breast,,,
657,1,29/09/2023 19:53,29/09/2023 19:58,breast milk,right breast,,,
656,1,29/09/2023 19:12,29/09/2023 19:28,breast milk,left breast,,,
655,1,29/09/2023 18:04,29/09/2023 18:21,breast milk,right breast,,,
654,1,29/09/2023 17:25,29/09/2023 17:45,breast milk,left breast,,,
653,1,29/09/2023 16:53,29/09/2023 17:10,breast milk,right breast,,,
652,1,29/09/2023 14:43,29/09/2023 14:56,breast milk,left breast,,,
651,1,29/09/2023 12:59,29/09/2023 13:19,breast milk,right breast,,,
650,1,29/09/2023 12:08,29/09/2023 12:29,breast milk,left breast,,,
649,1,29/09/2023 11:07,29/09/2023 11:21,breast milk,right breast,,,
648,1,29/09/2023 09:59,29/09/2023 10:07,breast milk,left breast,,,
647,1,29/09/2023 09:25,29/09/2023 09:46,breast milk,right breast,,,
646,1,29/09/2023 08:02,29/09/2023 08:44,breast milk,left breast,,,
645,1,29/09/2023 07:22,29/09/2023 07:34,breast milk,right breast,,,
644,1,29/09/2023 04:51,29/09/2023 05:07,breast milk,right breast,,,
643,1,29/09/2023 04:34,29/09/2023 04:43,breast milk,left breast,,,
642,1,29/09/2023 00:41,29/09/2023 01:10,breast milk,left breast,,,
641,1,29/09/2023 00:21,29/09/2023 00:33,breast milk,right breast,,,
